"RecordSpec","DataKubun","MakeDate","KettoNum","HansyokuFNum","HansyokuMNum","BirthYear","SaleCode","SaleHostName","SaleName","FromDate","ToDate","Barei","Price"
"HS","1","20070808","1996101022","11201455","12233250","1996","001013","日高軽種馬農業協同組合","北海道７月セレクト市場","19970701","19970701","1","0007875000",
"HS","1","20070808","1996101043","11201440","12227375","1996","008002","株式会社プレミアセール","プレミア３歳トレーニングセール","19980511","19980511","2","0003150000",
"HS","1","20070808","1996101061","11200896","12237784","1996","001010","日高軽種馬農業協同組合","北海道８月市場","19970805","19970808","1","0003150000",
"HS","1","20070808","1996101063","11201398","12237785","1996","001010","日高軽種馬農業協同組合","北海道８月市場","19970805","19970808","1","0003255000",
"HS","1","20070808","1996101142","11401155","12236208","1996","001010","日高軽種馬農業協同組合","北海道８月市場","19970805","19970808","1","0064050000",
"HS","1","20070808","1996101147","11201504","12231127","1996","001010","日高軽種馬農業協同組合","北海道８月市場","19970805","19970808","1","0037275000",
"HS","1","20070808","1996101149","11201524","12230985","1996","001010","日高軽種馬農業協同組合","北海道８月市場","19970805","19970808","1","0032550000",
"HS","1","20070808","1996101150","11201131","12232951","1996","001010","日高軽種馬農業協同組合","北海道８月市場","19970805","19970808","1","0042000000",
"HS","1","20070808","1996101173","11201153","12228476","1996","001010","日高軽種馬農業協同組合","北海道８月市場","19970805","19970808","1","0006405000",
"HS","1","20070808","1996101181","11200938","12226737","1996","001010","日高軽種馬農業協同組合","北海道８月市場","19970805","19970808","1","0016800000",
"HS","1","20070808","1996101234","11201509","12237808","1996","001004","日高軽種馬農業協同組合","北海道１０月市場","19971015","19971017","1","0008190000",
"HS","1","20070808","1996101236","11201071","12234361","1996","001010","日高軽種馬農業協同組合","北海道８月市場","19970805","19970808","1","0001785000",
"HS","1","20070808","1996101240","11201050","12223391","1996","001010","日高軽種馬農業協同組合","北海道８月市場","19970805","19970808","1","0004200000",
"HS","1","20070808","1996101244","11201483","12237295","1996","008002","株式会社プレミアセール","プレミア３歳トレーニングセール","19980511","19980511","2","0001155000",
"HS","1","20070808","1996101256","11200987","12228487","1996","001013","日高軽種馬農業協同組合","北海道７月セレクト市場","19970701","19970701","1","0008505000",
"HS","1","20070808","1996101257","11201449","12237812","1996","001010","日高軽種馬農業協同組合","北海道８月市場","19970805","19970808","1","0004305000",
"HS","1","20070808","1996101264","11201120","12221414","1996","001004","日高軽種馬農業協同組合","北海道１０月市場","19971015","19971017","1","0005250000",
"HS","1","20070808","1996101304","11201011","12225069","1996","001004","日高軽種馬農業協同組合","北海道１０月市場","19971015","19971017","1","0003150000",
"HS","1","20070808","1996101339","11201465","12230284","1996","001010","日高軽種馬農業協同組合","北海道８月市場","19970805","19970808","1","0015855000",
"HS","1","20070808","1996101376","11201308","12235072","1996","001004","日高軽種馬農業協同組合","北海道１０月市場","19971015","19971017","1","0003150000",
"HS","1","20070808","1996101387","11201465","12223405","1996","001004","日高軽種馬農業協同組合","北海道１０月市場","19971015","19971017","1","0012495000",
"HS","1","20070808","1996101389","11201439","12228514","1996","008002","株式会社プレミアセール","プレミア３歳トレーニングセール","19980511","19980511","2","0008400000",
"HS","1","20070808","1996101403","11201166","12213805","1996","001012","日高軽種馬農業協同組合","北海道６月セレクト市場","19970603","19970603","1","0021000000",
"HS","1","20070808","1996101404","11201440","12228519","1996","008002","株式会社プレミアセール","プレミア３歳トレーニングセール","19980511","19980511","2","0010815000",
"HS","1","20070808","1996101405","11201505","12235074","1996","001004","日高軽種馬農業協同組合","北海道１０月市場","19971015","19971017","1","0003150000",
"HS","1","20070808","1996101417","11200987","12234383","1996","001010","日高軽種馬農業協同組合","北海道８月市場","19970805","19970808","1","0007350000",
"HS","1","20070808","1996101441","11200667","12224193","1996","008002","株式会社プレミアセール","プレミア３歳トレーニングセール","19980511","19980511","2","0015750000",
"HS","1","20070808","1996101453","11201046","12221947","1996","008002","株式会社プレミアセール","プレミア３歳トレーニングセール","19980511","19980511","2","0007350000",
"HS","1","20070808","1996101460","11201538","12237489","1996","001004","日高軽種馬農業協同組合","北海道１０月市場","19971015","19971017","1","0005880000",
"HS","1","20070808","1996101468","11201329","12232408","1996","001010","日高軽種馬農業協同組合","北海道８月市場","19970805","19970808","1","0003465000",
"HS","1","20070808","1996101491","11201064","12230320","1996","001004","日高軽種馬農業協同組合","北海道１０月市場","19971015","19971017","1","0002100000",
"HS","1","20070808","1996101495","11201343","12230321","1996","001010","日高軽種馬農業協同組合","北海道８月市場","19970805","19970808","1","0010605000",
"HS","1","20070808","1996101508","11200834","12219731","1996","006002","千葉県両総馬匹農業協同組合","両国市場","19980601","19980601","2","0006300000",
"HS","1","20070808","1996101519","11201016","12223409","1996","001010","日高軽種馬農業協同組合","北海道８月市場","19970805","19970808","1","0002100000",
"HS","1","20070808","1996101520","11201008","12232413","1996","001004","日高軽種馬農業協同組合","北海道１０月市場","19971015","19971017","1","0003045000",
"HS","1","20070808","1996101524","11201329","12228540","1996","005001","ひだか東農業協同組合","ひだかトレーニングセール","19980512","19980512","2","0004305000",
"HS","1","20070808","1996101526","11201509","12236351","1996","001012","日高軽種馬農業協同組合","北海道６月セレクト市場","19970603","19970603","1","0006405000",
"HS","1","20070808","1996101527","11201455","12237839","1996","001013","日高軽種馬農業協同組合","北海道７月セレクト市場","19970701","19970701","1","0007455000",
"HS","1","20070808","1996101529","11200707","12236525","1996","001010","日高軽種馬農業協同組合","北海道８月市場","19970805","19970808","1","0005250000",
"HS","1","20070808","1996101533","11201455","12230331","1996","001010","日高軽種馬農業協同組合","北海道８月市場","19970805","19970808","1","0009975000",
"HS","1","20070808","1996101549","11201354","12230336","1996","001010","日高軽種馬農業協同組合","北海道８月市場","19970805","19970808","1","0006300000",
"HS","1","20070808","1996101553","11200941","12228546","1996","001004","日高軽種馬農業協同組合","北海道１０月市場","19971015","19971017","1","0011025000",
"HS","1","20070808","1996101588","11201451","12228552","1996","001010","日高軽種馬農業協同組合","北海道８月市場","19970805","19970808","1","0006405000",
"HS","1","20070808","1996101589","11201008","12218395","1996","001010","日高軽種馬農業協同組合","北海道８月市場","19970805","19970808","1","0006300000",
"HS","1","20070808","1996101591","11201534","12230341","1996","001010","日高軽種馬農業協同組合","北海道８月市場","19970805","19970808","1","0003150000",
"HS","1","20070808","1996101600","11200911","12234584","1996","006002","千葉県両総馬匹農業協同組合","両国市場","19980601","19980601","2","0005250000",
"HS","1","20070808","1996101608","11201164","12237407","1996","008002","株式会社プレミアセール","プレミア３歳トレーニングセール","19980511","19980511","2","0042000000",
"HS","1","20070808","1996101657","11201221","12226765","1996","001004","日高軽種馬農業協同組合","北海道１０月市場","19971015","19971017","1","0002100000",
"HS","1","20070808","1996101658","11201455","12226766","1996","001004","日高軽種馬農業協同組合","北海道１０月市場","19971015","19971017","1","0017955000",
"HS","1","20070808","1996101661","11201255","12226355","1996","008002","株式会社プレミアセール","プレミア３歳トレーニングセール","19980511","19980511","2","0009765000",
"HS","1","20070808","1996101672","11201255","12230986","1996","008002","株式会社プレミアセール","プレミア３歳トレーニングセール","19980511","19980511","2","0026250000",
"HS","1","20070808","1996101673","11201255","12237857","1996","008002","株式会社プレミアセール","プレミア３歳トレーニングセール","19980511","19980511","2","0010500000",
